Income_Category,Card_Category,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Churn,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Transaction_Amount_Change_Q4_Q1,Transaction_Count_Change_Q4_Q1,Avg_Utilization_Ratio,Customer_Tenure_Years,Average_Transaction_Value,Available_Credit_Ratio,Revolving_Balance_Ratio,Contact_Frequency,Inactivity_Ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,59.0,0.0,2.0,45.0,1.0,0.853,0.455,0.693,3.75,54.04166666666666,0.3072399852995222,0.6927600147004778,0.25,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,2.0,36.0,6.0,0.75,0.7809999999999999,0.758,3.0,67.3157894736842,0.2415994623655914,0.7584005376344086,0.25,0.25
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,2.0,40.0,6.0,0.6409999999999999,0.514,0.073,3.333333333333333,64.42857142857143,0.9268263544591124,0.0731736455408876,0.25,0.0833333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,3.0,36.0,5.0,0.857,0.848,0.6779999999999999,3.0,55.47058823529412,0.3222940226171244,0.6777059773828756,0.25,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,0.0,5.0,28.0,6.0,0.883,0.63,0.0,2.333333333333333,65.31818181818181,1.0,0.0,0.1666666666666666,0.1666666666666666
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,5.0,37.0,4.0,0.89,0.75,0.0,3.083333333333333,51.688311688311686,1.0,0.0,0.3333333333333333,0.25
0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,4.0,20.0,6.0,0.722,0.591,0.123,1.6666666666666667,64.88571428571429,0.8770876337023832,0.1229123662976168,0.25,0.3333333333333333
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,1.0,35.0,4.0,1.037,0.8540000000000001,0.283,2.9166666666666665,52.1578947368421,0.7169768497503405,0.2830231502496595,0.3333333333333333,0.3333333333333333
4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,2.0,23.0,3.0,0.89,0.69,0.033,1.9166666666666667,63.183098591549296,0.966595202225055,0.0334047977749449,0.1666666666666666,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,2.0,40.0,3.0,0.679,0.696,0.144,3.333333333333333,50.55128205128205,0.8557993730407524,0.1442006269592476,0.3333333333333333,0.1666666666666666
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,46.0,0.0,1.0,30.0,3.0,1.035,1.136,0.0,2.5,58.53191489361702,1.0,0.0,0.0833333333333333,0.1666666666666666
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,3.0,36.0,3.0,0.941,0.795,0.5379999999999999,3.0,70.34285714285714,0.4616564417177914,0.5383435582822086,0.0833333333333333,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,3.0,32.0,4.0,0.862,1.0,0.759,2.6666666666666665,50.972972972972975,0.2411817907747965,0.7588182092252035,0.1666666666666666,0.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,0.0,0.0,30.0,3.0,0.535,0.424,0.0,2.5,43.85106382978724,1.0,0.0,0.3333333333333333,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,2.0,36.0,3.0,0.6659999999999999,0.688,0.0,3.0,54.01234567901235,1.0,0.0,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,2.0,36.0,3.0,0.6940000000000001,0.821,0.7140000000000001,3.0,64.05633802816901,0.2861998640380693,0.7138001359619307,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,4.0,39.0,4.0,0.7290000000000001,0.508,0.0,3.25,42.78651685393258,1.0,0.0,0.25,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,4.0,35.0,4.0,0.5710000000000001,0.816,0.0,2.9166666666666665,54.7536231884058,1.0,0.0,0.3333333333333333,0.1666666666666666
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,1.0,3.0,36.0,3.0,0.748,0.889,0.086,3.0,70.45588235294117,0.9141529027791514,0.0858470972208485,0.3333333333333333,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,4.0,44.0,2.0,0.445,0.355,0.7859999999999999,3.6666666666666665,44.76190476190476,0.2136832239925023,0.7863167760074976,0.1666666666666666,0.25
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,1.0,4.0,36.0,6.0,0.619,0.585,0.0,3.0,57.01538461538462,1.0,0.0,0.25,0.0833333333333333
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,3.0,36.0,5.0,0.952,0.674,0.235,3.0,55.708333333333336,0.7653248705528646,0.2346751294471354,0.0,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,3.0,41.0,5.0,0.804,0.7609999999999999,0.133,3.4166666666666665,60.54320987654321,0.8671403197158082,0.1328596802841918,0.25,0.0833333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,36.0,6.0,1.041,0.818,0.321,3.0,61.13333333333333,0.6789489580187255,0.3210510419812745,0.25,0.1666666666666666
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,0.0,36.0,4.0,0.442,0.491,0.069,3.0,59.76470588235294,0.9310308012598087,0.0689691987401911,0.25,0.1666666666666666
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,3.0,18.0,4.0,0.8079999999999999,0.49,0.594,1.5,54.917808219178085,0.4061810154525386,0.5938189845474614,0.25,0.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,0.0,2.0,19.0,4.0,0.79,1.0,0.529,1.5833333333333333,57.76315789473684,0.4712762297901617,0.5287237702098383,0.3333333333333333,0.25
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,36.0,6.0,0.894,0.594,0.0,3.0,50.5686274509804,1.0,0.0,0.1666666666666666,0.25
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,0.0,0.0,52.0,6.0,0.52,0.667,0.0,4.333333333333333,56.4,1.0,0.0,0.1666666666666666,0.3333333333333333
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,0.0,2.0,44.0,4.0,0.742,0.7859999999999999,0.303,3.6666666666666665,53.46666666666667,0.6966660593915103,0.3033339406084897,0.3333333333333333,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,32.0,4.0,0.8690000000000001,0.7070000000000001,0.621,2.6666666666666665,71.78571428571429,0.3790754257907542,0.6209245742092457,0.25,0.0833333333333333
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,1.0,36.0,5.0,0.69,0.767,0.359,3.0,60.93421052631579,0.6408942710759199,0.3591057289240801,0.1666666666666666,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,45.0,3.0,0.769,0.7559999999999999,0.7440000000000001,3.75,65.97222222222223,0.2561183836084234,0.7438816163915766,0.25,0.25
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,1.0,3.0,25.0,3.0,0.7190000000000001,0.409,0.868,2.083333333333333,70.3225806451613,0.1320689655172413,0.8679310344827587,0.25,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,2.0,29.0,4.0,0.649,0.7879999999999999,0.779,2.4166666666666665,66.01694915254237,0.2213483146067415,0.7786516853932585,0.25,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,1.0,2.0,38.0,4.0,0.731,0.65,0.079,3.1666666666666665,46.36363636363637,0.9208680198297634,0.0791319801702366,0.25,0.1666666666666666
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,46.0,6.0,1.043,0.909,0.236,3.8333333333333335,58.48809523809524,0.7635314995563443,0.2364685004436557,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,5.0,31.0,6.0,0.669,0.9,0.336,2.583333333333333,50.61842105263158,0.6643356643356644,0.3356643356643357,0.0833333333333333,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,2.0,36.0,4.0,0.727,0.54,0.514,3.0,52.96103896103896,0.4861989849127442,0.5138010150872558,0.3333333333333333,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,0.0,2.0,29.0,6.0,0.515,0.241,0.585,2.4166666666666665,57.25,0.4154761904761905,0.5845238095238096,0.25,0.25
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,0.0,3.0,31.0,4.0,0.7020000000000001,0.7,0.204,2.583333333333333,42.92156862745098,0.7959328028293545,0.2040671971706454,0.1666666666666666,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,1.0,4.0,31.0,4.0,0.836,0.451,0.0,2.583333333333333,60.93243243243244,1.0,0.0,0.0833333333333333,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,0.0,3.0,34.0,3.0,0.921,1.0,0.5870000000000001,2.833333333333333,55.26829268292683,0.4131371141421393,0.5868628858578607,0.3333333333333333,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,3.0,36.0,4.0,0.7829999999999999,0.8,0.437,3.0,64.53968253968254,0.5634940671547589,0.4365059328452411,0.0,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,1.0,3.0,32.0,4.0,0.8809999999999999,0.585,0.785,2.6666666666666665,61.92307692307692,0.2148626817447496,0.7851373182552503,0.25,0.0833333333333333
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,52.0,1.0,3.0,44.0,3.0,0.797,0.3929999999999999,0.0,3.6666666666666665,67.25641025641026,1.0,0.0,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,0.0,3.0,36.0,6.0,0.648,0.6729999999999999,0.089,3.0,53.75862068965517,0.9105095164913112,0.0894904835086889,0.25,0.0833333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,2.0,29.0,6.0,0.79,0.69,0.245,2.4166666666666665,57.0281690140845,0.7553904123927151,0.2446095876072849,0.1666666666666666,0.0833333333333333
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,2.0,43.0,4.0,0.815,0.723,0.146,3.583333333333333,47.358024691358025,0.8536918869644485,0.1463081130355515,0.25,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,2.0,28.0,6.0,0.614,0.659,0.07,2.333333333333333,48.78082191780822,0.9299404821950974,0.0700595178049026,0.1666666666666666,0.25
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,27.0,3.0,0.922,0.7659999999999999,0.0,2.25,52.91566265060241,1.0,0.0,0.25,0.0833333333333333
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.0,0.0,3.0,36.0,6.0,0.911,0.789,0.7440000000000001,3.0,68.52941176470588,0.255795677799607,0.7442043222003929,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,0.0,4.0,38.0,5.0,0.89,0.406,0.0,3.1666666666666665,56.82222222222222,1.0,0.0,0.3333333333333333,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,2.0,37.0,3.0,0.679,0.623,0.696,3.083333333333333,51.27906976744186,0.3043615676359039,0.6956384323640961,0.25,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,2.0,40.0,6.0,0.6,0.423,0.145,3.333333333333333,50.608108108108105,0.8553636665559615,0.1446363334440385,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.0,3.0,36.0,2.0,0.537,0.419,0.0,3.0,47.20454545454545,1.0,0.0,0.3333333333333333,0.25
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0,42.0,4.0,0.7490000000000001,0.745,0.0,3.5,51.52808988764045,1.0,0.0,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,1.0,3.0,36.0,5.0,0.9,0.7709999999999999,0.872,3.0,54.09411764705882,0.1278195488721804,0.8721804511278195,0.3333333333333333,0.25
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,0.0,0.0,40.0,3.0,0.805,0.731,0.71,3.333333333333333,60.333333333333336,0.2903862418945588,0.7096137581054413,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,1.0,43.0,5.0,0.81,0.6940000000000001,0.42,3.583333333333333,50.83132530120482,0.5800597928109573,0.4199402071890426,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,1.0,38.0,3.0,1.137,0.968,0.245,3.1666666666666665,62.31147540983606,0.7547719184729861,0.2452280815270139,0.3333333333333333,0.1666666666666666
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,1.0,3.0,34.0,1.0,0.3989999999999999,0.345,0.0,2.833333333333333,54.56410256410256,1.0,0.0,0.3333333333333333,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,2.0,36.0,4.0,0.727,0.853,0.6920000000000001,3.0,58.15873015873016,0.308263695450325,0.691736304549675,0.25,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,3.0,36.0,6.0,0.8009999999999999,0.6829999999999999,0.7490000000000001,3.0,58.333333333333336,0.2510325837540156,0.7489674162459844,0.3333333333333333,0.25
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,59.0,1.0,0.0,48.0,5.0,0.862,0.905,0.265,4.0,60.4125,0.7346106807990216,0.2653893192009784,0.25,0.0833333333333333
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,26.0,5.0,0.77,0.975,0.6,2.1666666666666665,52.10126582278481,0.4002557544757033,0.5997442455242967,0.0833333333333333,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,3.0,36.0,5.0,0.856,0.578,0.0,3.0,54.85915492957746,1.0,0.0,0.25,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,2.0,36.0,3.0,0.519,0.417,0.0,3.0,72.61764705882354,1.0,0.0,0.25,0.1666666666666666
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,1.0,0.0,56.0,5.0,0.446,0.875,0.0,4.666666666666667,76.96666666666667,1.0,0.0,0.3333333333333333,0.3333333333333333
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,1.0,36.0,5.0,0.743,0.725,0.561,3.0,52.52272727272727,0.4388092613009923,0.5611907386990077,0.0833333333333333,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,1.0,44.0,6.0,0.7170000000000001,0.6,0.367,3.6666666666666665,49.825,0.6334415584415585,0.3665584415584416,0.0,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,4.0,24.0,3.0,0.875,0.75,0.6729999999999999,2.0,70.88571428571429,0.3267278878685355,0.6732721121314644,0.0833333333333333,0.25
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,1.0,2.0,29.0,6.0,0.672,0.6,0.044,2.4166666666666665,60.5125,0.9557385124199564,0.0442614875800436,0.3333333333333333,0.25
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,1.0,4.0,27.0,6.0,0.797,0.725,0.0,2.25,62.05797101449275,1.0,0.0,0.1666666666666666,0.3333333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,3.0,23.0,5.0,0.735,0.7440000000000001,0.0,1.9166666666666667,64.94117647058823,1.0,0.0,0.3333333333333333,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,1.0,0.0,48.0,1.0,0.725,0.889,0.0,4.0,52.96078431372549,1.0,0.0,0.25,0.3333333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,44.0,0.0,5.0,37.0,1.0,0.551,0.484,0.0,3.083333333333333,42.82608695652174,1.0,0.0,0.3333333333333333,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,1.0,3.0,29.0,1.0,0.773,0.8,0.096,2.4166666666666665,54.2,0.9041323761162668,0.0958676238837331,0.5,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,54.0,0.0,4.0,43.0,3.0,0.33,0.6920000000000001,0.0,3.583333333333333,37.56818181818182,1.0,0.0,0.0,0.25
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,1.0,0.0,56.0,4.0,1.024,1.1740000000000002,0.526,4.666666666666667,57.4,0.4737612377169141,0.526238762283086,0.25,0.0833333333333333
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.0,1.0,3.0,36.0,3.0,0.878,0.7659999999999999,0.654,3.0,51.31325301204819,0.3460795674005407,0.6539204325994592,0.0833333333333333,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,1.0,1.0,25.0,4.0,0.596,0.649,0.0,2.083333333333333,79.32786885245902,1.0,0.0,0.3333333333333333,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,3.0,37.0,6.0,1.014,0.812,0.396,3.083333333333333,51.367816091954026,0.6035095513105286,0.3964904486894713,0.0833333333333333,0.0833333333333333
2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0,5.0,38.0,3.0,0.732,0.535,0.0279999999999999,3.1666666666666665,62.34848484848485,0.9723158616986368,0.0276841383013633,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,3.0,37.0,5.0,0.627,0.75,0.185,3.083333333333333,53.785714285714285,0.8151800045861041,0.1848199954138959,0.0,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,1.0,4.0,44.0,5.0,0.669,1.0,0.246,3.6666666666666665,59.621212121212125,0.7540563620836892,0.2459436379163108,0.0833333333333333,0.25
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,2.0,36.0,6.0,0.547,0.66,0.122,3.0,53.93975903614458,0.8778984622894801,0.1221015377105198,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,1.0,36.0,2.0,0.725,0.3929999999999999,0.866,3.0,63.76923076923077,0.1335628227194492,0.8664371772805508,0.25,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.0,1.0,1.0,31.0,6.0,0.5920000000000001,0.7440000000000001,0.785,2.583333333333333,59.85333333333333,0.2150582362728785,0.7849417637271214,0.3333333333333333,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,0.0,4.0,36.0,4.0,0.7190000000000001,0.531,0.0,3.0,49.36734693877551,1.0,0.0,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,4.0,30.0,4.0,0.6509999999999999,0.71,0.708,2.5,49.79245283018868,0.2921822272215973,0.7078177727784027,0.25,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,3.0,38.0,6.0,1.077,0.946,0.132,3.1666666666666665,65.04166666666667,0.8675871835723137,0.1324128164276863,0.0,0.0833333333333333
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,3.0,29.0,6.0,0.8170000000000001,0.946,0.067,2.4166666666666665,56.18055555555556,0.9330777274311608,0.0669222725688393,0.25,0.0833333333333333
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,3.0,36.0,6.0,0.815,0.8859999999999999,0.305,3.0,64.65151515151516,0.6945125689760883,0.3054874310239117,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.0,0.0,1.0,46.0,5.0,0.5760000000000001,0.833,0.4029999999999999,3.8333333333333335,60.121212121212125,0.5966681280140289,0.4033318719859711,0.3333333333333333,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,4.0,38.0,3.0,0.8059999999999999,0.535,0.731,3.1666666666666665,51.621212121212125,0.2692745917204709,0.730725408279529,0.1666666666666666,0.0833333333333333
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,3.0,31.0,6.0,0.579,0.632,0.0,2.583333333333333,49.17204301075269,1.0,0.0,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,3.0,31.0,5.0,0.508,0.757,0.184,2.583333333333333,54.66153846153846,0.8160202689534204,0.1839797310465796,0.3333333333333333,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.0,0.0,2.0,39.0,4.0,0.669,0.727,0.0,3.25,49.91228070175438,1.0,0.0,0.25,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,1.0,35.0,3.0,0.632,0.532,0.369,2.9166666666666665,59.65277777777778,0.6309427880741337,0.3690572119258662,0.3333333333333333,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,3.0,36.0,3.0,1.222,0.6579999999999999,0.0,3.0,61.06349206349206,1.0,0.0,0.1666666666666666,0.1666666666666666
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,1.0,2.0,40.0,4.0,0.647,0.828,0.0,3.333333333333333,61.84905660377358,1.0,0.0,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,0.0,4.0,34.0,6.0,0.79,0.759,0.166,2.833333333333333,72.90196078431373,0.8341020681446213,0.1658979318553786,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,1.0,2.0,41.0,6.0,0.662,0.684,0.36,3.4166666666666665,61.03125,0.6401289282836422,0.3598710717163578,0.3333333333333333,0.25
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,3.0,36.0,4.0,0.809,0.743,0.556,3.0,73.55737704918033,0.4443597560975609,0.555640243902439,0.25,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,3.0,29.0,6.0,0.466,0.517,0.31,2.4166666666666665,41.15909090909091,0.6903313049357674,0.3096686950642326,0.3333333333333333,0.1666666666666666
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,3.0,30.0,5.0,0.693,0.455,0.0,2.5,58.953125,1.0,0.0,0.0,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,0.0,1.0,36.0,6.0,0.396,0.517,0.034,3.0,41.54545454545455,0.9661074974323862,0.0338925025676138,0.0833333333333333,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,4.0,30.0,4.0,0.85,0.66,0.19,2.5,49.89156626506024,0.8099578443659565,0.1900421556340435,0.25,0.1666666666666666
